time/fs 	 energy/h 	 kin energy/h 	 thermostat/h 	 SumE/h 	 T/K 
2.62500000e+02	-1.06788638e+03	4.63906555e-02	5.92616281e-03	-1067.8804538371899	244.1501731859726
2.63000000e+02	-1.06788734e+03	5.01841265e-02	3.06906794e-03	-1067.88427093206	264.1148965045721
2.63500000e+02	-1.06788848e+03	5.98669562e-02	-5.49242285e-03	-1067.89397242285	315.07482631598157
2.64000000e+02	-1.06788927e+03	6.97183357e-02	-1.45732219e-02	-1067.9038432219	366.92181974865116
2.64500000e+02	-1.06788914e+03	7.00936631e-02	-1.50845958e-02	-1067.9042245958	368.8971367327244
2.65000000e+02	-1.06788806e+03	6.43850960e-02	-1.04294051e-02	-1067.8984894051	338.85342143948515
2.65500000e+02	-1.06788652e+03	5.84682244e-02	-6.02308038e-03	-1067.89254308038	307.7134168353432
2.66000000e+02	-1.06788510e+03	5.41271070e-02	-3.08096923e-03	-1067.88818096923	284.86647592435224
2.66500000e+02	-1.06788421e+03	5.21088142e-02	-1.94355411e-03	-1067.88615355411	274.24436827467696
2.67000000e+02	-1.06788397e+03	5.27932627e-02	-2.88140429e-03	-1067.8868514042902	277.8465639757461
2.67500000e+02	-1.06788417e+03	5.63479195e-02	-6.26085668e-03	-1067.89043085668	296.5544279622055
2.68000000e+02	-1.06788437e+03	6.29772763e-02	-1.27063988e-02	-1067.8970763988	331.44418309471496
2.68500000e+02	-1.06788405e+03	7.21415561e-02	-2.21990436e-02	-1067.9062490436	379.67502778055285
2.69000000e+02	-1.06788274e+03	7.88043467e-02	-3.01658585e-02	-1067.9129058585	414.74074223013355
2.69500000e+02	-1.06788036e+03	7.28720999e-02	-2.66136499e-02	-1067.9069736499	383.5198192233023
2.70000000e+02	-1.06787765e+03	5.45170008e-02	-1.09169488e-02	-1067.8885669488	286.91845466378044
2.70500000e+02	-1.06787540e+03	4.52617700e-02	-3.89711011e-03	-1067.87929711011	238.2089424065943
2.71000000e+02	-1.06787384e+03	4.34395761e-02	-3.62052848e-03	-1067.87746052848	228.61888700710935
2.71500000e+02	-1.06787304e+03	4.73022399e-02	-8.28814721e-03	-1067.8813281472098	248.94776629464573
2.72000000e+02	-1.06787287e+03	5.47882354e-02	-1.59493300e-02	-1067.88881933	288.3459398728228
2.72500000e+02	-1.06787309e+03	6.03764375e-02	-2.13292102e-02	-1067.8944192102	317.75618415172096
2.73000000e+02	-1.06787338e+03	6.21758250e-02	-2.28537564e-02	-1067.8962337564	327.22621135911135
2.73500000e+02	-1.06787348e+03	6.07973310e-02	-2.13888204e-02	-1067.8948688204	319.97131174175587
2.74000000e+02	-1.06787324e+03	5.72530280e-02	-1.80879724e-02	-1067.8913279724	301.31793894615987
2.74500000e+02	-1.06787266e+03	5.30479759e-02	-1.44644204e-02	-1067.8871244204	279.187098426542
2.75000000e+02	-1.06787185e+03	4.94360552e-02	-1.16609149e-02	-1067.8835109149	260.1778592827019
2.75500000e+02	-1.06787104e+03	4.69126424e-02	-9.92839433e-03	-1067.88096839433	246.89734695754842
2.76000000e+02	-1.06787049e+03	4.78573188e-02	-1.14134855e-02	-1067.8819034855	251.86910051823477
2.76500000e+02	-1.06787032e+03	5.53074964e-02	-1.90220243e-02	-1067.8893420243	291.07876745873006
2.77000000e+02	-1.06787042e+03	6.46798943e-02	-2.83064632e-02	-1067.8987264631999	340.4049204477268
2.77500000e+02	-1.06787042e+03	6.77518929e-02	-3.13925721e-02	-1067.9018125721	356.57259434957683
2.78000000e+02	-1.06786997e+03	6.41035572e-02	-2.82096474e-02	-1067.8981796474	337.3717060802665
2.78500000e+02	-1.06786897e+03	5.72890456e-02	-2.23987333e-02	-1067.8913687333	301.50749658838254
2.79000000e+02	-1.06786757e+03	5.16756210e-02	-1.81816329e-02	-1067.8857516328999	271.96450838343253
2.79500000e+02	-1.06786598e+03	4.91598692e-02	-1.72415135e-02	-1067.8832215135	258.72431526602935
2.80000000e+02	-1.06786440e+03	4.95968306e-02	-1.92477992e-02	-1067.8836477992	261.02400688141483
2.80500000e+02	-1.06786296e+03	5.19626076e-02	-2.30403330e-02	-1067.8860003329999	273.47489506231994
2.81000000e+02	-1.06786175e+03	5.45004800e-02	-2.67717797e-02	-1067.8885217797	286.8315070632842
2.81500000e+02	-1.06786083e+03	5.62323500e-02	-2.94223694e-02	-1067.8902523694	295.9461952667219
2.82000000e+02	-1.06786019e+03	5.72730691e-02	-3.11080817e-02	-1067.8912980817001	301.423413593653
2.82500000e+02	-1.06785979e+03	5.78225940e-02	-3.20492321e-02	-1067.8918392321	304.31551757577944
2.83000000e+02	-1.06785966e+03	5.79524915e-02	-3.23146266e-02	-1067.8919746266001	304.9991573471861
2.83500000e+02	-1.06785983e+03	5.76491700e-02	-3.18404760e-02	-1067.8916704760002	303.4028014440877
2.84000000e+02	-1.06786039e+03	5.59698696e-02	-2.95906914e-02	-1067.8899806914	294.56478268638176
2.84500000e+02	-1.06786143e+03	5.07213015e-02	-2.33145360e-02	-1067.884744536	266.94200398705146
2.85000000e+02	-1.06786295e+03	4.60715263e-02	-1.71545619e-02	-1067.8801045619	242.47062266854778
2.85500000e+02	-1.06786494e+03	4.58318942e-02	-1.49441179e-02	-1067.8798841179	241.20945879652794
2.86000000e+02	-1.06786728e+03	5.04247319e-02	-1.72063807e-02	-1067.8844863806999	265.3811827737859
2.86500000e+02	-1.06786980e+03	6.03055665e-02	-2.45725715e-02	-1067.8943725714998	317.38319595534034
2.87000000e+02	-1.06787223e+03	7.10639129e-02	-3.28987744e-02	-1067.9051287744	374.003480977066
2.87500000e+02	-1.06787427e+03	7.34575771e-02	-3.32487212e-02	-1067.9075187212	386.6011371791661
2.88000000e+02	-1.06787587e+03	6.49183503e-02	-2.30957059e-02	-1067.8989657059	341.6598946029688
2.88500000e+02	-1.06787729e+03	5.60389968e-02	-1.27962759e-02	-1067.8900862758999	294.92859340795826
2.89000000e+02	-1.06787881e+03	5.41962819e-02	-9.45009972e-03	-1067.88826009972	285.2305376870734
2.89500000e+02	-1.06788045e+03	5.50980794e-02	-8.72574084e-03	-1067.88917574084	289.97662315257577
2.90000000e+02	-1.06788206e+03	5.67844286e-02	-8.81631010e-03	-1067.8908763100999	298.8517391601956
2.90500000e+02	-1.06788346e+03	5.82030698e-02	-8.84167174e-03	-1067.89230167174	306.3179301621476
2.91000000e+02	-1.06788452e+03	5.83720489e-02	-7.95941385e-03	-1067.89247941385	307.20725315371027
2.91500000e+02	-1.06788515e+03	5.61346256e-02	-5.08607660e-03	-1067.8902360766	295.4318798528236
2.92000000e+02	-1.06788539e+03	5.06931953e-02	5.88375464e-04	-1067.8848016245358	266.794083387016
2.92500000e+02	-1.06788535e+03	4.52721265e-02	5.96605701e-03	-1067.87938394299	238.26344780733393
2.93000000e+02	-1.06788516e+03	4.37205231e-02	7.32684171e-03	-1067.87783315829	230.097487772
2.93500000e+02	-1.06788486e+03	4.73349643e-02	3.41046423e-03	-1067.88144953577	249.11999209834033
2.94000000e+02	-1.06788435e+03	5.54520124e-02	-5.20430956e-03	-1067.88955430956	291.8393431834715
2.94500000e+02	-1.06788350e+03	6.16868749e-02	-1.22741775e-02	-1067.8957741775	324.652907526526
2.95000000e+02	-1.06788230e+03	6.28891097e-02	-1.46683028e-02	-1067.8969683028	330.98016958968446
2.95500000e+02	-1.06788086e+03	6.03059010e-02	-1.35149962e-02	-1067.8943749962	317.3849564011036
2.96000000e+02	-1.06787935e+03	5.57631882e-02	-1.04882757e-02	-1067.8898382757	293.47703561619176
2.96500000e+02	-1.06787786e+03	5.13273882e-02	-7.54047762e-03	-1067.8854004776201	270.1317880324766
2.97000000e+02	-1.06787646e+03	4.88528247e-02	-6.46053790e-03	-1067.8829205379	257.1083655226419
2.97500000e+02	-1.06787517e+03	5.00115918e-02	-8.91309371e-03	-1067.88408309371	263.2068606850396
2.98000000e+02	-1.06787393e+03	5.54806630e-02	-1.56114641e-02	-1067.8895414641	291.9901289155653
2.98500000e+02	-1.06787263e+03	6.18142379e-02	-2.32378388e-02	-1067.8958678388	325.32320843459325
2.99000000e+02	-1.06787118e+03	6.46676393e-02	-2.75380046e-02	-1067.8987180046001	340.3404233989107
2.99500000e+02	-1.06786960e+03	6.28351971e-02	-2.72743487e-02	-1067.8968743487	330.69643204631427
3.00000000e+02	-1.06786808e+03	5.74485816e-02	-2.33942083e-02	-1067.8914742083	302.34712132766646
3.00500000e+02	-1.06786693e+03	5.08469823e-02	-1.79386823e-02	-1067.8848686822998	267.6034516160066
3.01000000e+02	-1.06786643e+03	4.58372501e-02	-1.34216192e-02	-1067.8798516192	241.237646454117
3.01500000e+02	-1.06786676e+03	4.44054493e-02	-1.16501007e-02	-1067.8784101007002	233.70219756855826
3.02000000e+02	-1.06786796e+03	4.92589628e-02	-1.53335274e-02	-1067.8832935274	259.24583666599364
3.02500000e+02	-1.06786982e+03	6.26118387e-02	-2.68427663e-02	-1067.8966627662999	329.5209153079801
3.03000000e+02	-1.06787178e+03	7.21341115e-02	-3.44284836e-02	-1067.9062084836	379.63584746805867
3.03500000e+02	-1.06787308e+03	7.09000950e-02	-3.19122988e-02	-1067.9049922988002	373.1413209531369
3.04000000e+02	-1.06787347e+03	6.18318196e-02	-2.24567039e-02	-1067.8959267039	325.41573946381965
3.04500000e+02	-1.06787325e+03	5.39130687e-02	-1.47456240e-02	-1067.887995624	283.7400100994959
3.05000000e+02	-1.06787288e+03	5.04908916e-02	-1.16706214e-02	-1067.8845506214	265.7293757889273
3.05500000e+02	-1.06787274e+03	5.05727051e-02	-1.18835664e-02	-1067.8846235664	266.1599534554565
3.06000000e+02	-1.06787301e+03	5.37726883e-02	-1.48138141e-02	-1067.8878238141	283.00119969463077
3.06500000e+02	-1.06787363e+03	5.93133858e-02	-1.97459423e-02	-1067.8933759423	312.16143120280776
3.07000000e+02	-1.06787427e+03	6.44654630e-02	-2.42746491e-02	-1067.8985446491001	339.27638629645804
3.07500000e+02	-1.06787450e+03	6.55804176e-02	-2.51773804e-02	-1067.8996773804	345.1442999042858
3.08000000e+02	-1.06787409e+03	6.08654903e-02	-2.08657444e-02	-1067.8949557444	320.3300284858905
3.08500000e+02	-1.06787328e+03	5.33743249e-02	-1.41771964e-02	-1067.8874571964	280.90464615270133
3.09000000e+02	-1.06787248e+03	4.81413560e-02	-9.72004423e-03	-1067.88220004423	253.36396474948626
3.09500000e+02	-1.06787202e+03	4.69937228e-02	-9.03148583e-03	-1067.88105148583	247.3240663795662
3.10000000e+02	-1.06787197e+03	5.06534113e-02	-1.27478074e-02	-1067.8847178074	266.58470349390296
3.10500000e+02	-1.06787217e+03	5.92213727e-02	-2.11202243e-02	-1067.8932902243	311.6771738872288
3.11000000e+02	-1.06787228e+03	6.66332589e-02	-2.84225918e-02	-1067.9007025918002	350.68531636464485
3.11500000e+02	-1.06787202e+03	6.69920792e-02	-2.90413519e-02	-1067.9010613519001	352.5737578501858
3.12000000e+02	-1.06787142e+03	6.22517828e-02	-2.48885401e-02	-1067.8963085400999	327.6259709620949
3.12500000e+02	-1.06787078e+03	5.72296797e-02	-2.04934649e-02	-1067.8912734649	301.19505877929964
3.13000000e+02	-1.06787038e+03	5.46005063e-02	-1.82575855e-02	-1067.8886375855	287.35793718600905
3.13500000e+02	-1.06787035e+03	5.41544782e-02	-1.78466749e-02	-1067.8881966749	285.0105282803339
3.14000000e+02	-1.06787064e+03	5.51121850e-02	-1.85235539e-02	-1067.8891635539	290.0508597557403
3.14500000e+02	-1.06787109e+03	5.67447293e-02	-1.97264148e-02	-1067.8908164148002	298.64280503615936
3.15000000e+02	-1.06787148e+03	5.82951721e-02	-2.08767025e-02	-1067.8923567025	306.80265692993015
3.15500000e+02	-1.06787170e+03	5.92594017e-02	-2.16219559e-02	-1067.8933219558999	311.8773173608663
3.16000000e+02	-1.06787178e+03	5.91331180e-02	-2.14147904e-02	-1067.8931947904	311.21269671920356
3.16500000e+02	-1.06787187e+03	5.67135518e-02	-1.88983146e-02	-1067.8907683145999	298.4787204388959
3.17000000e+02	-1.06787215e+03	5.23820175e-02	-1.42836493e-02	-1067.8864336493	275.6822145885748
3.17500000e+02	-1.06787274e+03	4.82785779e-02	-9.60159863e-03	-1067.88234159863	254.0861522307541
3.18000000e+02	-1.06787361e+03	4.65056557e-02	-6.97395693e-03	-1067.8805839569302	244.7554097027625
3.18500000e+02	-1.06787463e+03	4.85661678e-02	-8.02400166e-03	-1067.88265400166	255.59971402751583
3.19000000e+02	-1.06787561e+03	5.68179885e-02	-1.53000946e-02	-1067.8909100946	299.0283621311106
3.19500000e+02	-1.06787625e+03	6.78699419e-02	-2.57101732e-02	-1067.9019601732	357.1938764479604
3.20000000e+02	-1.06787624e+03	7.10000475e-02	-2.88438923e-02	-1067.9050838923001	373.6673626725813
3.20500000e+02	-1.06787559e+03	6.53778802e-02	-2.38534275e-02	-1067.8994434275	344.0783623624755
3.21000000e+02	-1.06787467e+03	5.72647496e-02	-1.66530943e-02	-1067.8913230942999	301.37962875500546
3.21500000e+02	-1.06787380e+03	5.29971115e-02	-1.32515662e-02	-1067.8870515662002	278.91940330701516
3.22000000e+02	-1.06787310e+03	5.22270717e-02	-1.31764404e-02	-1067.8862764404	274.8667476912717
3.22500000e+02	-1.06787262e+03	5.32854839e-02	-1.47187768e-02	-1067.8873387768	280.43708333639205
3.23000000e+02	-1.06787230e+03	5.57660089e-02	-1.75218462e-02	-1067.8898218462	293.4918807263995
3.23500000e+02	-1.06787205e+03	5.89911638e-02	-2.09966099e-02	-1067.8930466099	310.46560353543777
3.24000000e+02	-1.06787175e+03	6.16429195e-02	-2.39490521e-02	-1067.8956990521	324.42157390110526
3.24500000e+02	-1.06787128e+03	6.21895117e-02	-2.49689657e-02	-1067.8962489657001	327.29824332631097
3.25000000e+02	-1.06787059e+03	5.92164333e-02	-2.26828454e-02	-1067.8932728454	311.6511782346036
3.25500000e+02	-1.06786982e+03	5.22191197e-02	-1.64510906e-02	-1067.8862710905998	274.82489697465115
3.26000000e+02	-1.06786929e+03	4.57273245e-02	-1.04692448e-02	-1067.8797592448002	240.65911713634154
3.26500000e+02	-1.06786934e+03	4.41366926e-02	-8.82048309e-03	-1067.87816048309	232.2877533417486
3.27000000e+02	-1.06787018e+03	4.83842052e-02	-1.22284675e-02	-1067.8824084675	254.64205995204435
3.27500000e+02	-1.06787184e+03	5.79898610e-02	-2.01872884e-02	-1067.8920272884	305.19582992700924
3.28000000e+02	-1.06787403e+03	6.66473898e-02	-2.66686103e-02	-1067.9006986103	350.75968611961133
3.28500000e+02	-1.06787620e+03	6.86670113e-02	-2.65517744e-02	-1067.9027517744	361.3887866072109
3.29000000e+02	-1.06787786e+03	6.43654461e-02	-2.06028808e-02	-1067.8984628808	338.75000564515375
3.29500000e+02	-1.06787896e+03	5.87739487e-02	-1.39038133e-02	-1067.8928638133	309.3224184756016
3.30000000e+02	-1.06787978e+03	5.62564118e-02	-1.05485269e-02	-1067.8903285269	296.0728305249188
3.30500000e+02	-1.06788066e+03	5.59668368e-02	-9.36630447e-03	-1067.89002630447	294.54882131146144
3.31000000e+02	-1.06788186e+03	5.66519638e-02	-8.85195240e-03	-1067.8907119524	298.1545879017694
3.31500000e+02	-1.06788347e+03	5.77131984e-02	-8.30840335e-03	-1067.89177840335	303.7397776040564
3.32000000e+02	-1.06788541e+03	5.83655562e-02	-7.03741816e-03	-1067.8924474181601	307.17308261198457
3.32500000e+02	-1.06788745e+03	5.76343012e-02	-4.28042665e-03	-1067.89173042665	303.32454818260777
3.33000000e+02	-1.06788936e+03	5.50352263e-02	2.19532770e-04	-1067.88914046723	289.64583249905127
3.33500000e+02	-1.06789102e+03	5.15833374e-02	5.31592932e-03	-1067.88570407068	271.4788274487835
3.34000000e+02	-1.06789240e+03	4.92572217e-02	9.01426143e-03	-1067.88338573857	259.23667340106556
3.34500000e+02	-1.06789353e+03	4.93291521e-02	1.00677391e-02	-1067.8834622609002	259.6152371318009
3.35000000e+02	-1.06789439e+03	5.24477652e-02	7.81315023e-03	-1067.8865768497699	276.0282392818792
3.35500000e+02	-1.06789489e+03	5.81948133e-02	2.55996504e-03	-1067.89233003496	306.27447688727614
3.36000000e+02	-1.06789483e+03	6.36227038e-02	-2.92209608e-03	-1067.89775209608	334.8410145084032
3.36500000e+02	-1.06789410e+03	6.51699814e-02	-5.19824766e-03	-1067.89929824766	342.98420821703223
3.37000000e+02	-1.06789279e+03	6.14180208e-02	-2.73789519e-03	-1067.89552789519	323.2379506915928
3.37500000e+02	-1.06789129e+03	5.35591528e-02	3.63861247e-03	-1067.88765138753	281.87738006448234
3.38000000e+02	-1.06789004e+03	4.58960369e-02	1.00609860e-02	-1067.879979014	241.54703650791888
3.38500000e+02	-1.06788927e+03	4.24117274e-02	1.27698192e-02	-1067.8765001808	223.20940452816535
3.39000000e+02	-1.06788890e+03	4.52810586e-02	9.50455126e-03	-1067.8793954487398	238.3104567089847
3.39500000e+02	-1.06788853e+03	6.00264707e-02	-5.65071152e-03	-1067.89418071152	315.91433790254825
3.40000000e+02	-1.06788750e+03	6.68785140e-02	-1.34929932e-02	-1067.9009929932001	351.9760736194058
3.40500000e+02	-1.06788554e+03	6.42509145e-02	-1.28107457e-02	-1067.8983507457	338.1472353313076
3.41000000e+02	-1.06788306e+03	5.75195866e-02	-8.53146678e-03	-1067.8915914667798	302.7208147549359
3.41500000e+02	-1.06788075e+03	5.10493755e-02	-4.32963352e-03	-1067.88507963352	268.668630245174
3.42000000e+02	-1.06787923e+03	4.78517682e-02	-2.63722352e-03	-1067.88186722352	251.83988817069022
3.42500000e+02	-1.06787876e+03	4.95447755e-02	-4.79951036e-03	-1067.88355951036	260.7500452065208
3.43000000e+02	-1.06787929e+03	5.85881417e-02	-1.33211597e-02	-1067.8926111597	308.3445316417075
3.43500000e+02	-1.06788048e+03	7.06092522e-02	-2.41889937e-02	-1067.9046689937	371.61063941340547
3.44000000e+02	-1.06788168e+03	7.30421509e-02	-2.54365020e-02	-1067.907116502	384.41478353568306
3.44500000e+02	-1.06788245e+03	6.75646796e-02	-1.91942278e-02	-1067.9016442278	355.5873062753931
3.45000000e+02	-1.06788276e+03	6.17167440e-02	-1.30486266e-02	-1067.8958086266	324.81010612308194
3.45500000e+02	-1.06788271e+03	5.73521099e-02	-8.73250428e-03	-1067.8914425042801	301.8393987699944
3.46000000e+02	-1.06788243e+03	5.39604779e-02	-5.61221981e-03	-1067.8880422198101	283.98952078792775
3.46500000e+02	-1.06788207e+03	5.19707726e-02	-3.97819544e-03	-1067.88604819544	273.5178667802786
3.47000000e+02	-1.06788174e+03	5.20572056e-02	-4.39134924e-03	-1067.88613134924	273.9727564922591
3.47500000e+02	-1.06788152e+03	5.50302547e-02	-7.58100612e-03	-1067.88910100612	289.6196673804961
3.48000000e+02	-1.06788143e+03	6.14410045e-02	-1.40749601e-02	-1067.8955049601	323.3589119988857
3.48500000e+02	-1.06788141e+03	6.86345596e-02	-2.12806189e-02	-1067.9026906189	361.2179960010041
3.49000000e+02	-1.06788135e+03	7.06911655e-02	-2.34098998e-02	-1067.9047598998002	372.0417423190593
3.49500000e+02	-1.06788113e+03	6.18156957e-02	-1.47897605e-02	-1067.8959197605	325.3308807151125
3.50000000e+02	-1.06788088e+03	4.64014484e-02	3.97995403e-04	-1067.8804820045968	244.20697532372594
3.50500000e+02	-1.06788072e+03	4.36056895e-02	3.03424456e-03	-1067.87768575544	229.49312805719563
3.51000000e+02	-1.06788058e+03	4.63475325e-02	1.30317011e-04	-1067.880449682989	243.92322041272928
3.51500000e+02	-1.06788027e+03	5.25483888e-02	-6.37019150e-03	-1067.8866401915002	276.557812944976
3.52000000e+02	-1.06787964e+03	5.86829515e-02	-1.31306695e-02	-1067.8927706695001	308.84350775748425
3.52500000e+02	-1.06787864e+03	6.13848103e-02	-1.68132462e-02	-1067.8954532461998	323.0631665839055
3.53000000e+02	-1.06787744e+03	6.06889222e-02	-1.73066720e-02	-1067.8947466719999	319.4007652166074
3.53500000e+02	-1.06787626e+03	5.79705268e-02	-1.57560459e-02	-1067.8920160459	305.0940756356
3.54000000e+02	-1.06787532e+03	5.46896797e-02	-1.34098869e-02	-1067.8887298869001	287.8272493959558
3.54500000e+02	-1.06787476e+03	5.17857433e-02	-1.10626540e-02	-1067.8858226539999	272.54407291699766
3.55000000e+02	-1.06787467e+03	4.95078442e-02	-8.88313199e-03	-1067.8835531319899	260.55567883696204
3.55500000e+02	-1.06787503e+03	4.90248236e-02	-8.03654224e-03	-1067.88306654224	258.0135814712029
3.56000000e+02	-1.06787576e+03	5.24283472e-02	-1.07233877e-02	-1067.8864833876999	275.9260439580187
3.56500000e+02	-1.06787660e+03	5.99114648e-02	-1.73827111e-02	-1067.8939827111	315.309071387131
3.57000000e+02	-1.06787711e+03	6.72307701e-02	-2.42119511e-02	-1067.9013219510998	353.82996826464995
3.57500000e+02	-1.06787681e+03	6.83743132e-02	-2.56594736e-02	-1067.9024694736	359.8483407774208
3.58000000e+02	-1.06787562e+03	6.14256047e-02	-1.98942903e-02	-1067.8955142903	323.27786412843614
3.58500000e+02	-1.06787402e+03	5.04426901e-02	-1.04839095e-02	-1067.8845039095	265.47569529129294
3.59000000e+02	-1.06787271e+03	4.42393214e-02	-5.56018820e-03	-1067.8782701882	232.82788020617434
3.59500000e+02	-1.06787215e+03	4.44690737e-02	-6.34220637e-03	-1067.8784922063699	234.03704751002664
3.60000000e+02	-1.06787248e+03	4.86841655e-02	-1.02339671e-02	-1067.8827139671	256.2207261382532
3.60500000e+02	-1.06787351e+03	5.40456087e-02	-1.45924123e-02	-1067.8881024123	284.43755712928663
3.61000000e+02	-1.06787471e+03	5.85210557e-02	-1.78961709e-02	-1067.8926061709	307.99146358647477
3.61500000e+02	-1.06787548e+03	6.08418047e-02	-1.94625903e-02	-1067.8949425903	320.2053731370992
3.62000000e+02	-1.06787547e+03	6.01852397e-02	-1.88189760e-02	-1067.8942889759999	316.74992598443174
3.62500000e+02	-1.06787473e+03	5.68028400e-02	-1.61561318e-02	-1067.8908861318	298.9486368317234
3.63000000e+02	-1.06787368e+03	5.22380043e-02	-1.26169453e-02	-1067.8862969452998	274.92428505854116
3.63500000e+02	-1.06787282e+03	4.86441790e-02	-9.86196567e-03	-1067.8826819656701	256.0102805044316
3.64000000e+02	-1.06787251e+03	4.80773280e-02	-9.58313507e-03	-1067.88209313507	253.0269906946844
3.64500000e+02	-1.06787290e+03	5.29745191e-02	-1.40628063e-02	-1067.8869628063	278.8005013791756
3.65000000e+02	-1.06787389e+03	6.21442988e-02	-2.22923760e-02	-1067.896182376	327.0602915826621
3.65500000e+02	-1.06787517e+03	6.87896097e-02	-2.76633349e-02	-1067.9028333349	362.0340118205586
3.66000000e+02	-1.06787641e+03	6.82734065e-02	-2.59205644e-02	-1067.9023305644	359.31727718249863
3.66500000e+02	-1.06787744e+03	6.09294746e-02	-1.75468908e-02	-1067.8949868908	320.666772551216
3.67000000e+02	-1.06787835e+03	5.36513272e-02	-9.37068931e-03	-1067.8877206893098	282.36248628858635
3.67500000e+02	-1.06787925e+03	5.11441928e-02	-5.96774375e-03	-1067.88521774375	269.16764583282884
3.68000000e+02	-1.06788016e+03	5.19840775e-02	-5.90571036e-03	-1067.8860657103598	273.58788936573706
3.68500000e+02	-1.06788098e+03	5.46144924e-02	-7.72153489e-03	-1067.8887015348898	287.43154487058246
3.69000000e+02	-1.06788159e+03	5.78487576e-02	-1.03426715e-02	-1067.8919326715	304.45321443309524
3.69500000e+02	-1.06788195e+03	6.05148618e-02	-1.26445387e-02	-1067.8945945387	318.4846997644859
3.70000000e+02	-1.06788211e+03	6.17246806e-02	-1.36818272e-02	-1067.8957918272	324.8518757907795
3.70500000e+02	-1.06788223e+03	5.98558924e-02	-1.16910378e-02	-1067.8939210377998	315.0165984539912
3.71000000e+02	-1.06788245e+03	5.32360638e-02	-4.85194593e-03	-1067.8873019459302	280.17698944800395
3.71500000e+02	-1.06788285e+03	4.69116452e-02	1.86103389e-03	-1067.88098896611	246.89209877663615
3.72000000e+02	-1.06788339e+03	4.50180071e-02	4.27570634e-03	-1067.87911429366	236.92603847670017
3.72500000e+02	-1.06788389e+03	4.78357228e-02	1.94199443e-03	-1067.8819480055702	251.7554425609739
3.73000000e+02	-1.06788407e+03	5.56908208e-02	-5.73616433e-03	-1067.8898061643301	293.0961719906925
3.73500000e+02	-1.06788357e+03	6.37087075e-02	-1.42488375e-02	-1067.8978188375	335.2936448500813
3.74000000e+02	-1.06788219e+03	6.46392137e-02	-1.65460887e-02	-1067.8987360887	340.19082182315987
3.74500000e+02	-1.06788010e+03	6.06971919e-02	-1.46744988e-02	-1067.8947744988002	319.44428796198434
3.75000000e+02	-1.06787768e+03	5.58408156e-02	-1.22192488e-02	-1067.8898992488	293.88558218553214
3.75500000e+02	-1.06787528e+03	5.22096846e-02	-1.09735264e-02	-1067.8862535264	274.7752408257091
3.76000000e+02	-1.06787314e+03	5.09176167e-02	-1.18071587e-02	-1067.8849471587	267.97519460620623
3.76500000e+02	-1.06787140e+03	5.29633504e-02	-1.55738942e-02	-1067.8869738942	278.7417214371836
3.77000000e+02	-1.06787006e+03	6.14107888e-02	-2.53626195e-02	-1067.8954226194999	323.19988927526975
3.77500000e+02	-1.06786892e+03	7.49529088e-02	-4.00458711e-02	-1067.9089658710998	394.47094392344616
3.78000000e+02	-1.06786783e+03	7.56772270e-02	-4.18512674e-02	-1067.9096812674	398.282970549622
3.78500000e+02	-1.06786687e+03	6.70555251e-02	-3.41887736e-02	-1067.9010587736	352.90766836095537
3.79000000e+02	-1.06786625e+03	5.90130497e-02	-2.67641186e-02	-1067.8930141186001	310.58078721236024
3.79500000e+02	-1.06786613e+03	5.46789836e-02	-2.25497670e-02	-1067.8886797670002	287.77095670857585
3.80000000e+02	-1.06786660e+03	5.32623324e-02	-2.06681749e-02	-1067.8872681749	280.3152389116131
3.80500000e+02	-1.06786768e+03	5.41569081e-02	-2.04796629e-02	-1067.8881596629	285.0233166425467
3.81000000e+02	-1.06786936e+03	5.68673818e-02	-2.15233020e-02	-1067.890883302	299.28831497332095
3.81500000e+02	-1.06787148e+03	6.04858673e-02	-2.30384876e-02	-1067.8945184876	318.33210411520827
3.82000000e+02	-1.06787376e+03	6.30727808e-02	-2.33644114e-02	-1067.8971244114	331.9468153589873
3.82500000e+02	-1.06787583e+03	6.07595534e-02	-1.89851810e-02	-1067.894815181	319.77249136547226
3.83000000e+02	-1.06787746e+03	5.42249256e-02	-1.08436907e-02	-1067.8883036907	285.38128710503946
3.83500000e+02	-1.06787873e+03	4.96309383e-02	-4.97903998e-03	-1067.88370903998	261.2035128783063
3.84000000e+02	-1.06787983e+03	4.87766526e-02	-3.02045861e-03	-1067.8828504586102	256.7074780765281
3.84500000e+02	-1.06788089e+03	5.13232849e-02	-4.50815185e-03	-1067.8853981518498	270.11019270482205
3.85000000e+02	-1.06788191e+03	5.71822644e-02	-9.35224132e-03	-1067.89126224132	300.94551598707363
3.85500000e+02	-1.06788274e+03	6.51058731e-02	-1.64541527e-02	-1067.8991941527	342.6468115499889
3.86000000e+02	-1.06788309e+03	7.04566162e-02	-2.14556121e-02	-1067.9045456121	370.807328801974
3.86500000e+02	-1.06788274e+03	6.76006166e-02	-1.89468817e-02	-1067.9016868817	355.77643972649906
3.87000000e+02	-1.06788182e+03	5.38458846e-02	-6.10259617e-03	-1067.88792259617	283.3864257520977
3.87500000e+02	-1.06788077e+03	4.46618090e-02	2.03063398e-03	-1067.87873936602	235.05139741232645
3.88000000e+02	-1.06787983e+03	4.35237233e-02	2.23565214e-03	-1067.8775943478602	229.06174674322827
3.88500000e+02	-1.06787904e+03	4.71403832e-02	-2.17717277e-03	-1067.88121717277	248.09592790369413
