r(Å)	g(r)
31.95	-0.0018377936436040354
31.96	-0.001601503890715783
31.97	-0.0014765999999972745
31.98	-0.00146191481098068
31.99	-0.0015558357500609077
32.0	-0.0017524787946048281
32.01	-0.0020448971357984735
32.02	-0.002421528053699218
32.03	-0.0028561075183100026
32.04	-0.0033289495961830173
32.05	-0.0038189769688496966
32.06	-0.004304526979284851
32.07	-0.004758894965324223
32.08	-0.00516221828398733
32.09	-0.0054975340787819515
32.1	-0.005750218086256087
32.11	-0.0059091124811430085
32.12	-0.005960898397958658
32.13	-0.005900890836125883
32.14	-0.005739545974609683
32.15	-0.00548375818306901
32.16	-0.005144380302381291
32.17	-0.004735760543357781
32.18	-0.0042710516422745926
32.19	-0.0037792894732395776
32.2	-0.0032819474918386327
32.21	-0.002800899559454395
32.22	-0.002357531956518333
32.23	-0.0019779076726051947
32.24	-0.0016810799683728561
32.25	-0.0014776354343186693
32.26	-0.0013779134267033477
32.27	-0.001388178303069143
32.28	-0.0015126353068455334
32.29	-0.00175777325552251
32.3	-0.0021025534049730066
32.31	-0.0025346241622958843
32.32	-0.00303806066919865
32.33	-0.003593966844778418
32.34	-0.004182000834595634
32.35	-0.004774238590918745
32.36	-0.005346513062783775
32.37	-0.00587632941424554
32.38	-0.0063427145845996735
32.39	-0.006722939343004275
32.4	-0.006994564752728638
32.41	-0.007155024084305572
32.42	-0.007198155492721847
32.43	-0.0071224082829236535
32.44	-0.006930939735108499
32.45	-0.006620153863868494
32.46	-0.0062156918519690185
32.47	-0.0057364263851190644
32.48	-0.005202651865453656
32.49	-0.004637002063421103
32.5	-0.004064747781493905
32.51	-0.003515033154524838
32.52	-0.003012102783254811
32.53	-0.002578319114175498
32.54	-0.0022335121546799286
32.55	-0.0019947737146734923
32.56	-0.0018906561692666468
32.57	-0.0019135574488493567
32.58	-0.0020651364548538442
32.59	-0.002342026320465651
32.6	-0.0027358876247067787
32.61	-0.003240756754639973
32.62	-0.003832792172460797
32.63	-0.004484698610262017
32.64	-0.005171936297218238
32.65	-0.005868255734624017
32.66	-0.00654546907280118
32.67	-0.007169215653095695
32.68	-0.007717123869049436
32.69	-0.008166779354964793
32.7	-0.008499131677276006
32.71	-0.008699247821491785
32.72	-0.008741698511832152
32.73	-0.008631696479529216
32.74	-0.008375737398691019
32.75	-0.007981042004633898
32.76	-0.007459918679691646
32.77	-0.006825487984732592
32.78	-0.006098897690762772
32.79	-0.005315064520058588
32.8	-0.0045015656317880515
32.81	-0.0036871850887858493
32.82	-0.0029008929459568567
32.83	-0.002180894700194891
32.84	-0.0015497288010455357
32.85	-0.0010289907471316972
32.86	-0.0006371018562765229
32.87	-0.0003878903825911273
32.88	-0.00030022101080851016
32.89	-0.00037774752928942945
32.9	-0.0006059517488397059
32.91	-0.0009755948653140667
32.92	-0.001472402187284061
32.93	-0.0020782461733022117
32.94	-0.002777183030003627
32.95	-0.0035296024011273186
32.96	-0.004307340321754172
32.97	-0.005081474099572603
32.98	-0.005823350270749539
32.99	-0.006498316894118172
33.0	-0.007080050777674374
33.01	-0.007550889231004998
33.02	-0.00789416710214852
33.03	-0.008097894086185331
33.04	-0.008150996473048622
33.05	-0.008040810291648826
33.06	-0.007788378116518668
33.07	-0.007404040602014272
33.08	-0.006902728682864456
33.09	-0.006303398275980032
33.1	-0.005622941114165614
33.11	-0.004895543586887596
33.12	-0.0041498516349891545
33.13	-0.0034126325793102374
33.14	-0.0027099499672913474
33.15	-0.0020701995559222475
33.16	-0.0015214276542665495
33.17	-0.0010756559338533922
33.18	-0.0007462857249243005
33.19	-0.0005422284514746689
33.2	-0.00046766054094882215
33.21	-0.0005374538864717504
33.22	-0.0007295477417961216
33.23	-0.0010316604077247327
33.24	-0.0014288431261917367
33.25	-0.0019029324716233198
33.26	-0.002435555738871109
33.27	-0.0030001740689897805
33.28	-0.003570146772679861
33.29	-0.004122708497569683
33.3	-0.004636326497473697
33.31	-0.005090609710395988
33.32	-0.005458430604684317
33.33	-0.0057351434184402805
33.34	-0.0059122708056476014
33.35	-0.005985458195751248
33.36	-0.005954560595377911
33.37	-0.005815411953949745
33.38	-0.005582125162591156
33.39	-0.005271671986316173
33.4	-0.004899279720649186
33.41	-0.004482346478429489
33.42	-0.004039557419518891
33.43	-0.003592950345504997
33.44	-0.003163978532874978
33.45	-0.0027707155723870613
33.46	-0.0024294009023935192
33.47	-0.0021538369355051934
33.48	-0.0019640693547289256
33.49	-0.001861454954297237
33.5	-0.001846761148255327
33.51	-0.0019190600975862449
33.52	-0.002073852333024595
33.53	-0.0023065271106677
33.54	-0.0026059732819885273
33.55	-0.002952100752827702
33.56	-0.0033291713610674734
33.57	-0.003720413148865509
33.58	-0.004108697420791341
33.59	-0.0044727005633303785
33.6	-0.004797781593399719
33.61	-0.005070703700052026
33.62	-0.005280530706636588
33.63	-0.005419174249812531
33.64	-0.005476090048239346
33.65	-0.005450709769667661
33.66	-0.005350647273391962
33.67	-0.005181893185633113
33.68	-0.004953362121498328
33.69	-0.004676003671105877
33.7	-0.004361762497528621
33.71	-0.004031377379417167
33.72	-0.0037006959151701935
33.73	-0.0033854757400098023
33.74	-0.003100735127454346
33.75	-0.0028653038559298682
33.76	-0.002689916001879178
33.77	-0.002580967893214714
33.78	-0.002543846194992927
33.79	-0.00258076217945602
33.8	-0.0026929988165989016
33.81	-0.0028794761633590404
33.82	-0.0031245765311269658
33.83	-0.0034172413042008465
33.84	-0.003744193166594245
33.85	-0.00409046118078038
33.86	-0.0044384940942985285
33.87	-0.004769464995539319
33.88	-0.005067390333025945
33.89	-0.005317477640549462
33.9	-0.005506724616046177
33.91	-0.005620068259017064
33.92	-0.005646960083897867
33.93	-0.00558962294375287
33.94	-0.005447924721527442
33.95	-0.005225245052758565
33.96	-0.004928406615551273
33.97	-0.004560635123886159
33.98	-0.00414516799109077
33.99	-0.0036980729919944277
34.0	-0.003236919774627367
34.01	-0.0027802423250535835
34.02	-0.0023500528482440775
34.03	-0.0019672093933502666
34.04	-0.0016468086802785553
34.05	-0.001403426681793496
34.06	-0.001249016858763774
34.07	-0.0011942796579689219
34.08	-0.001254908877813321
34.09	-0.0014196745963512836
34.1	-0.0016850840248359145
34.11	-0.0020438963511104635
34.12	-0.002485333767350051
34.13	-0.003000397392950882
34.14	-0.003565700094996238
34.15	-0.004159397415357313
34.16	-0.004761053055548081
34.17	-0.005349773917757705
34.18	-0.00590287319297278
34.19	-0.0063949243294755265
34.2	-0.006812407904457474
34.21	-0.0071408110985818896
34.22	-0.007368739664613266
34.23	-0.007488327061657363
34.24	-0.007482487447808661
34.25	-0.007362863976378753
34.26	-0.007136661636476527
34.27	-0.006812658999014176
34.28	-0.006403035303088722
34.29	-0.005919865121419066
34.3	-0.005383037278868019
34.31	-0.004817350459239478
34.32	-0.004243215373036513
34.33	-0.0036811026245253675
34.34	-0.0031508573141627583
34.35	-0.0026796817850389676
34.36	-0.0022783139402029473
34.37	-0.0019595160576020287
34.38	-0.0017328228666777523
34.39	-0.0016042364368946682
34.4	-0.0015838487081583086
34.41	-0.001666956324183344
34.42	-0.0018417186032944066
34.43	-0.0020986274925272053
34.44	-0.002425264737980104
34.45	-0.002807597972850795
34.46	-0.0032298695649284337
34.47	-0.0036681787580012948
34.48	-0.0041042156134144525
34.49	-0.004520109037045916
34.5	-0.004899071139283451
34.51	-0.005219588475948722
34.52	-0.005470843179265605
34.53	-0.005645580167452979
34.54	-0.005737724122654275
34.55	-0.005744520755396887
34.56	-0.005663195550470457
34.57	-0.005494624779446844
34.58	-0.0052545076879321195
34.59	-0.004953328139233992
34.6	-0.004603748422694842
34.61	-0.004220083956494092
34.62	-0.003817392855115842
34.63	-0.003415343156632167
34.64	-0.003029676018919014
34.65	-0.0026748930734996623
34.66	-0.002363976114627908
34.67	-0.002111878919493826
34.68	-0.0019288675961453006
34.69	-0.001815811612929874
34.7	-0.0017747764890996276
34.71	-0.0018048802182140111
34.72	-0.0019026742896746107
34.73	-0.0020681896097245467
34.74	-0.002283374409355332
34.75	-0.0025369893502993346
34.76	-0.002816461727975783
34.77	-0.00310843816591988
34.78	-0.0033980846686911814
34.79	-0.003670174164667639
34.8	-0.003912838426759491
34.81	-0.004115552509823983
34.82	-0.004269733158744793
34.83	-0.004367562021628801
34.84	-0.004400033609204823
34.85	-0.004372892865914357
34.86	-0.004288365366918345
34.87	-0.004151157126035199
34.88	-0.003968253849626624
34.89	-0.0037459301243312204
34.9	-0.003498955497960643
34.91	-0.0032403117244566015
34.92	-0.002982265111663329
34.93	-0.0027369910880039594
34.94	-0.002517681720517473
34.95	-0.0023378165029761533
34.96	-0.0022034027048518645
34.97	-0.0021208225206910125
34.98	-0.0020941684349331524
34.99	-0.0021251038838725478
35.0	-0.0022193362867346522
35.01	-0.00236633755133564
35.02	-0.0025590921899869556
35.03	-0.0027892722024129846
35.04	-0.00304689409398895
35.05	-0.0033209987449556166
35.06	-0.003597458300201861
35.07	-0.0038630773319089373
35.08	-0.004106080522739974
35.09	-0.004315591791428597
35.1	-0.0044816884169908144
35.11	-0.004589830396837358
35.12	-0.004640766194929813
35.13	-0.004631945753257094
35.14	-0.004563320370852164
35.15	-0.004437354492790813
35.16	-0.0042550752131860214
35.17	-0.004027029763867818
35.18	-0.0037653519571251293
35.19	-0.003481082604049557
35.2	-0.0031862547739209823
35.21	-0.002893856380884685
35.22	-0.002619368531145305
35.23	-0.0023740567425574177
35.24	-0.0021684782304332018
35.25	-0.0020115862754901404
35.26	-0.0019103312757344781
35.27	-0.0018760224412310844
35.28	-0.0019059347104481983
35.29	-0.0019970709585173108
35.3	-0.002145612234075278
35.31	-0.002345307138793107
35.32	-0.002589243149493159
35.33	-0.002866352114710091
35.34	-0.003160922705789271
35.35	-0.0034599509979920118
35.36	-0.0037501045176266956
35.37	-0.004018266046854957
35.38	-0.0042463023354389895
35.39	-0.004426202953347724
35.4	-0.004549452214715366
35.41	-0.004609414079657315
35.42	-0.004601927283485963
35.43	-0.004520836869336353
35.44	-0.004368301979855271
35.45	-0.004153642837624205
35.46	-0.0038841458295549858
35.47	-0.003569317194462518
35.48	-0.003220321894227607
35.49	-0.002849575206510746
35.5	-0.002474920950644277
35.51	-0.002110559818325086
35.52	-0.001770390381762077
35.53	-0.0014674420550557787
35.54	-0.0012186494885455534
35.55	-0.0010328061615596518
35.56	-0.0009144669776826042
35.57	-0.000867897357729186
35.58	-0.0008945947182514846
35.59	-0.0009953727108023003
35.6	-0.0011698886471827041
35.61	-0.0014032421621859026
35.62	-0.0016856344277742519
35.63	-0.002005362360560481
35.64	-0.002349291269732934
35.65	-0.0027028519508454085
35.66	-0.0030488483521177168
35.67	-0.0033729454123154756
35.68	-0.0036619187521717
35.69	-0.0039039490116575815
35.7	-0.004085691429096094
35.71	-0.004196599553511926
35.72	-0.004237170913577226
35.73	-0.004205856703425104
35.74	-0.0041039135176847985
35.75	-0.003935365476371522
35.76	-0.0037002119595099803
35.77	-0.0034163083782254855
35.78	-0.003095391579716056
35.79	-0.0027502644976494794
35.8	-0.002394588601903891
35.81	-0.002043630263781404
35.82	-0.001713336087380668
35.83	-0.0014159469433836502
35.84	-0.0011626036879508472
35.85	-0.0009625613389414589
35.86	-0.0008238009572547611
35.87	-0.0007578439227524658
35.88	-0.0007582396171679218
35.89	-0.0008231665464508708
35.9	-0.0009481568263558504
35.91	-0.0011262613570401925
35.92	-0.0013513910559916908
35.93	-0.001608507799083947
35.94	-0.0018832243620590106
35.95	-0.0021623069529983496
35.96	-0.002432394737205801
35.97	-0.002679330761394816
35.98	-0.002887344062772579
35.99	-0.003048914619879106
36.0	-0.0031561261785495454
36.01	-0.003203413868486771
36.02	-0.0031878136666027013
36.03	-0.0031022512070791874
36.04	-0.0029558667120468396
36.05	-0.0027560095493730508
36.06	-0.0025110243647211705
36.07	-0.002231285905821778
36.08	-0.0019283178067799334
36.09	-0.0016173933364018733
36.1	-0.001313985293227793
36.11	-0.0010317896587559439
36.12	-0.000783815920402775
36.13	-0.0005818311012661948
36.14	-0.0004443808523442172
36.15	-0.00037227720417343235
36.16	-0.00036995274309248316
36.17	-0.0004391543034270029
36.18	-0.0005787155709768843
36.19	-0.0007890776513155284
36.2	-0.0010607042961672253
36.21	-0.0013796712012248413
36.22	-0.0017339036035790567
36.23	-0.0021097398089952035
36.24	-0.002492281330380486
36.25	-0.002863322357079645
36.26	-0.003207472608333317
36.27	-0.003510688069294443
36.28	-0.0037603750780329515
36.29	-0.003945897453818015
36.3	-0.004051518581844382
36.31	-0.004075662877248476
36.32	-0.004019611928006928
36.33	-0.0038849057623944194
36.34	-0.003676151825725338
36.35	-0.003398735328266733
36.36	-0.0030615591989853197
36.37	-0.002683928858434048
36.38	-0.002280528040979557
36.39	-0.001867109654506427
36.4	-0.0014598894669497486
36.41	-0.0010793031830327315
36.42	-0.0007400562785144782
36.43	-0.0004550235617106768
36.44	-0.00023543358732003306
36.45	-8.998662910775224e-05
36.46	-2.9359738527245938e-05
36.47	-5.7517642780169354e-05
36.48	-0.00016673113409870766
36.49	-0.0003521992256321216
36.5	-0.0006060779233023617
36.51	-0.0009178537790741625
36.52	-0.001278524156441918
36.53	-0.0016654769802821878
36.54	-0.002062388704093032
36.55	-0.0024524954443960745
36.56	-0.002819229164455539
36.57	-0.0031426101862622735
36.58	-0.0034073370959608607
36.59	-0.0036042436068457473
36.6	-0.003724516134267386
36.61	-0.0037623493116446527
36.62	-0.0037133472465576967
36.63	-0.0035712669227238036
36.64	-0.003350915005399524
36.65	-0.003060590922847495
36.66	-0.002711388251654845
36.67	-0.002316797388488334
36.68	-0.0018908639132564353
36.69	-0.0014546359944396237
36.7	-0.0010263938323435973
36.71	-0.0006231578234610069
36.72	-0.0002610006219190275
36.73	4.268152071396081e-05
36.74	0.0002705663536395342
36.75	0.00041927345832992735
36.76	0.0004832028394983201
36.77	0.00046012024342978464
36.78	0.00035131025241286196
36.79	0.00015277737768593092
36.8	-0.00011733443727712789
36.81	-0.00044589832631336535
36.82	-0.0008185929733839359
36.83	-0.0012192059356053164
36.84	-0.0016297449348166015
36.85	-0.0020289507431611176
36.86	-0.0023985727712715343
36.87	-0.00272196954050552
36.88	-0.0029842297355647807
36.89	-0.0031723409513306766
36.9	-0.0032652752525014206
36.91	-0.003267542174070437
36.92	-0.003177348871869712
36.93	-0.002996625678200693
36.94	-0.00273095534685186
36.95	-0.0023842100975832725
36.96	-0.0019734486794860118
36.97	-0.0015182868010248374
36.98	-0.0010364112535905523
36.99	-0.0005468328617270757
37.0	-6.99794623468808e-05
37.01	0.0003693106781350597
37.02	0.0007546818314925208
37.03	0.001069905196564802
37.04	0.0013012563036782776
37.05	0.0014380539981839746
37.06	0.0014622814334861456
37.07	0.0013781224411639759
37.08	0.0011907019792818385
37.09	0.0009058339730669829
37.1	0.0005331102348162808
37.11	8.296989409295463e-05
37.12	-0.0004280590977110421
37.13	-0.0009743977709352203
37.14	-0.0015353830271928048
37.15	-0.0020895906142928133
37.16	-0.0026156055506370013
37.17	-0.0030844789393894567
37.18	-0.0034808953814615684
37.19	-0.00378961034524683
37.2	-0.003997908054593546
37.21	-0.004096678153024613
37.22	-0.0040731640684904535
37.23	-0.00392663851076791
37.24	-0.00366965844937317
37.25	-0.003310893458729036
37.26	-0.002862782570591915
37.27	-0.00234064991310734
37.28	-0.0017593980051244795
37.29	-0.0011490018109122646
37.3	-0.00053166960602824
37.31	7.012930847927201e-05
37.32	0.0006344744216557618
37.33	0.001134180412884378
37.34	0.0015505974802205724
37.35	0.0018720754408314555
37.36	0.0020875072284434193
37.37	0.0021897457494399752
37.38	0.002172542706104341
37.39	0.002029252509864188
37.4	0.001779152693479169
37.41	0.0014331257781827755
37.42	0.0010055854135970765
37.43	0.0005139492160459724
37.44	-2.4394613124201214e-05
37.45	-0.0005815225757523912
37.46	-0.0011339288917767698
37.47	-0.0016595682433230285
37.48	-0.0021374616160084736
37.49	-0.0025443583805933034
37.5	-0.002858402914621583
37.51	-0.0030733273128973337
37.52	-0.003180602270847488
37.53	-0.0031757933460221377
37.54	-0.0030586956119567077
37.55	-0.00282064984599395
37.56	-0.0024843016845390586
37.57	-0.0020634636757846936
37.58	-0.0015741586509355754
37.59	-0.0010349145658674619
37.6	-0.000465578968311009
37.61	0.00010853037362967832
37.62	0.0006641681378516395
37.63	0.0011806461072514374
37.64	0.0016388695383562357
37.65	0.0020209603665770626
37.66	0.0023016968525875203
37.67	0.0024814030727968728
37.68	0.002554651047334655
37.69	0.0025200619360328247
37.7	0.0023803400181021672
37.71	0.00213429209833782
37.72	0.0017988426250550305
37.73	0.0013929212244412348
37.74	0.0009335792544546972
37.75	0.00043972915312973093
37.76	-6.831868794632268e-05
37.77	-0.0005666300565150273
37.78	-0.0010343727233582678
37.79	-0.0014531992280186756
37.8	-0.0018068472096168797
37.81	-0.00208172881881874
37.82	-0.002256906968930883
37.83	-0.0023329777374392346
37.84	-0.002310379754621672
37.85	-0.002191136760475665
37.86	-0.001981049792442069
37.87	-0.001685849659071259
37.88	-0.001318431488960825
37.89	-0.000901123244183677
37.9	-0.0004514788776311951
37.91	1.1838468881752995e-05
37.92	0.00046977989834839917
37.93	0.0008982641361827692
37.94	0.0012811585746526077
37.95	0.0016034847929942142
37.96	0.0018526924782382714
37.97	0.0020192671417111896
37.98	0.0020904588018448855
37.99	0.002064958207190326
38.0	0.0019507062329782165
38.01	0.0017536591131245283
38.02	0.0014831224227424
38.03	0.001150672169533351
38.04	0.0007686025181925515
38.05	0.0003610059963518042
38.06	-5.400555436763099e-05
38.07	-0.00045803282578993354
38.08	-0.0008330842756948398
38.09	-0.0011566183491463766
38.1	-0.00141411335270758
38.11	-0.0015957623309399427
38.12	-0.0016927521410855517
38.13	-0.0016996071284782754
38.14	-0.0016112145165934066
38.15	-0.0014244005712260588
38.16	-0.0011547010900012644
38.17	-0.0008117669207658995
38.18	-0.00040814234218145007
38.19	4.122252136717908e-05
38.2	0.0005207662291923931
38.21	0.0010074799757808783
38.22	0.0014823362109871452
38.23	0.001927358642458854
38.24	0.0023257162595841097
38.25	0.0026581839885849723
38.26	0.0029087081184437924
38.27	0.003073550415130022
38.28	0.003147211496873803
38.29	0.0031277339568116513
38.3	0.003016757599769271
38.31	0.0028090735295801528
38.32	0.0025261692958038484
38.33	0.0021805097884910474
38.34	0.0017868086764809554
38.35	0.0013615858966187222
38.36	0.0009229184962566972
38.37	0.0004922388836772207
38.38	8.791762195869968e-05
38.39	-0.00027345737625472655
38.4	-0.0005770715034850715
38.41	-0.0008089289285088119
38.42	-0.0009506606119151773
38.43	-0.0010052637686782662
38.44	-0.0009707926714667137
38.45	-0.0008488356545582887
38.46	-0.0006444614273531935
38.47	-0.0003599779791424451
38.48	-1.3094278284109251e-05
38.49	0.0003789511058176487
38.5	0.0007999586178933926
38.51	0.0012326059715512816
38.52	0.0016581345066231101
38.53	0.0020550209762359994
38.54	0.002407976069069284
38.55	0.0027025680498713456
38.56	0.0029266884902193757
38.57	0.0030710073076944955
38.58	0.003119010012529455
38.59	0.003076778878459807
38.6	0.002947713583450806
38.61	0.0027370615467575687
38.62	0.002453284418547086
38.63	0.0021049747328102386
38.64	0.0017079095090015706
38.65	0.0012828370937864042
38.66	0.0008470932610931126
38.67	0.0004184506266892152
38.68	1.4528843253147627e-05
38.69	-0.00034064157709357
38.7	-0.000636400104223056
38.71	-0.0008606409425995221
38.72	-0.0010040154278637692
38.73	-0.0010603184656825526
38.74	-0.0010196229728881567
38.75	-0.0008855053540252067
38.76	-0.0006681040116881531
38.77	-0.00037577979281211427
38.78	-1.9774837619834784e-05
38.79	0.0003869419357240833
38.8	0.0008293572785784686
38.81	0.0012849327750230621
38.82	0.001735990506063878
38.83	0.0021650735957227107
38.84	0.002555616073744993
38.85	0.0028859188988418216
38.86	0.003145193644633726
38.87	0.003325955623540433
38.88	0.00342184476743268
38.89	0.0034298435746277223
38.9	0.0033468128374185557
38.91	0.003173543574592985
38.92	0.0029261314639150715
38.93	0.002615483537221963
38.94	0.002254919966372837
38.95	0.0018596882986597896
38.96	0.001446265207552866
38.97	0.0010358848118210418
38.98	0.0006458934658100102
38.99	0.00029252878870422716
39.0	-9.475203157527368e-06
39.01	-0.00024275143684404643
39.02	-0.00039522833344840524
39.03	-0.0004654719252841222
39.04	-0.0004505746521537013
39.05	-0.00035099918517100814
39.06	-0.00017019431464604384
39.07	9.257831160291996e-05
39.08	0.00041615316380239076
39.09	0.0007872973550450135
39.1	0.001190894488800387
39.11	0.0016105363804006512
39.12	0.0020275945960733788
39.13	0.0024224140667591376
39.14	0.002779141757233372
39.15	0.003083239852661346
39.16	0.00332225757736615
39.17	0.0034841803607070787
39.18	0.0035546858998904973
39.19	0.0035395083814010464
39.2	0.0034394151161192266
39.21	0.0032585674185966473
39.22	0.0030043684193822306
39.23	0.002682078859896908
39.24	0.002311418188121195
39.25	0.0019099712444775596
39.26	0.0014947127383788672
39.27	0.001083319906613256
39.28	0.0006953441151400508
39.29	0.00035212094542991235
39.3	6.671807241942496e-05
39.31	-0.00014765917308590115
39.32	-0.00028037415306447766
39.33	-0.00032376370840137003
39.34	-0.00026177354319645296
39.35	-0.00010464936056897578
39.36	0.00014284549688636794
39.37	0.00047365057534320965
39.38	0.0008775756112449073
39.39	0.0013445776403150367
39.4	0.0018564670909413383
39.41	0.0023918102755242643
39.42	0.002932231892103454
39.43	0.003459079764834172
39.44	0.003953647458727727
39.45	0.004390826054053387
39.46	0.0047602179790087185
39.47	0.005049304088803441
39.48	0.005248399520103808
39.49	0.005350964292784699
39.5	0.005345278806661691
39.51	0.005236149277531688
39.52	0.005033256960323529
39.53	0.004744632306551644
39.54	0.004381213872662992
39.55	0.003955160137320224
39.56	0.0034809559071783402
39.57	0.002982007668353104
39.58	0.002476160597496113
39.59	0.001981227670197039
39.6	0.0015143967821241722
39.61	0.0010978327192454618
39.62	0.0007436696885815275
39.63	0.00046170196465744606
39.64	0.00026026460590278244
39.65	0.00014468428758185325
39.66	0.00012143507318884694
39.67	0.00019200745928404928
39.68	0.00034387395361556994
39.69	0.0005692835501119875
39.7	0.0008580369866487692
39.71	0.0011979109555625422
39.72	0.0015780118494316264
39.73	0.001977348258990319
39.74	0.00238040550079599
39.75	0.0027722646680539142
39.76	0.003138842707823386
39.77	0.0034639547047912167
39.78	0.0037352527915170963
39.79	0.003947249384675833
39.8	0.00409433026401862
39.81	0.004173502124744766
39.82	0.004183623867357822
39.83	0.004120359191769785
39.84	0.003997486491898683
39.85	0.003822536522752218
39.86	0.0036047817059665643
39.87	0.003354828038035884
39.88	0.0030834328616008433
39.89	0.002805255748009383
39.9	0.002532890238090113
39.91	0.002277405408613875
39.92	0.00204878189665747
39.93	0.001856943731838978
39.94	0.0017123780196804939
39.95	0.001615477881702132
39.96	0.001568310018462804
39.97	0.0015708100047693296
39.98	0.0016208423002767036
39.99	0.0017185060380363604
40.0	0.0018533270086326104
40.01	0.002016766159395389
40.02	0.0022004345075138376
40.03	0.002395409036837437
40.04	0.0025922569421590325
40.05	0.0027806402640390138
40.06	0.0029526492001775706
40.07	0.003101526242669239
40.08	0.0032218868199649364
40.09	0.0033099274982121285
40.1	0.0033590572802111307
40.11	0.0033736728212249156
40.12	0.003355946131776144
40.13	0.0033095119636974424
40.14	0.0032394384376371876
40.15	0.003151254951288762
40.16	0.0030536137684893383
40.17	0.002955275304276528
40.18	0.002864039627236692
40.19	0.0027873840496200897
40.2	0.0027325580333784627
40.21	0.002708839012675379
40.22	0.002717585166630676
40.23	0.0027613098653616053
40.24	0.002840821438251262
40.25	0.0029551683313273625
40.26	0.0031042209709913893
40.27	0.0032810006102617084
40.28	0.0034779043092343365
40.29	0.003687480610110705
40.3	0.003901407002251389
40.31	0.00411033342291911
40.32	0.0043030550217340036
40.33	0.004471594972131898
40.34	0.004608111396868009
40.35	0.004705853105622104
40.36	0.0047594723444654985
40.37	0.004759667965677616
40.38	0.0047092048625808625
40.39	0.004609906927128815
40.4	0.004464577672628645
40.41	0.004277963519244921
40.42	0.004055146516647623
40.43	0.0038052539067339186
40.44	0.0035406584521288087
40.45	0.003271905483685833
40.46	0.0030099520946114122
40.47	0.0027657530791572738
40.48	0.0025548863495769014
40.49	0.002384008621150735
40.5	0.0022610254240219563
40.51	0.002192179907816838
40.52	0.0021817387042619707
40.53	0.0022364232424584296
40.54	0.002354518563074226
40.55	0.002529269425525116
40.56	0.0027552705590396798
40.57	0.0030250776390465806
40.58	0.0033298877692600204
40.59	0.003659600961331444
40.6	0.003998418428729611
40.61	0.004333802819174726
40.62	0.004653183972813002
40.63	0.004944410386175435
40.64	0.005191418088108413
40.65	0.005385451126687868
40.66	0.005520418954177986
40.67	0.00559077420924925
40.68	0.005593305578669883
40.69	0.005524652443730904
40.7	0.0053835152230111705
40.71	0.005181452465583991
40.72	0.00492574556856995
40.73	0.004625698507892073
40.74	0.004292317564405068
40.75	0.0039370234880286015
40.76	0.003576808928803299
40.77	0.0032256343897261175
40.78	0.00289686595665517
40.79	0.0026031322041495386
40.8	0.002359271917494188
40.81	0.002177396219365302
40.82	0.0020610870619867105
40.83	0.0020152540102486016
40.84	0.002042331757392435
40.85	0.002142339278284444
40.86	0.002321018781423989
40.87	0.0025628528481045354
40.88	0.0028597652740951496
40.89	0.003201781404396309
40.9	0.0035773997605206276
40.91	0.003974581889458206
40.92	0.0043773036697887235
40.93	0.0047710973642765
40.94	0.0051429838359164926
40.95	0.005480892746936861
40.96	0.005772824483537775
40.97	0.006003828576755854
40.98	0.0061727285782940955
40.99	0.006275358451474311
41.0	0.006309927835567719
41.01	0.006277052034680208
41.02	0.006173765411883525
41.03	0.006010565205538443
41.04	0.00579735349145627
41.05	0.005543382057212165
41.06	0.005259095815277948
41.07	0.004955464753254368
41.08	0.004645598496727299
41.09	0.004342500040355968
41.1	0.004056996012583469
41.11	0.0037989071931228136
41.12	0.0035767119230815103
41.13	0.0034030137296549023
41.14	0.0032784688232161407
41.15	0.00320483396450133
41.16	0.003182455290420605
41.17	0.003209677115736498
41.18	0.0032855101799645903
41.19	0.0034039108746954927
41.2	0.003554550072453866
41.21	0.003729350385071939
41.22	0.0039195486451232275
41.23	0.004116047714485038
41.24	0.0043083429575706544
41.25	0.0044875072759159584
41.26	0.004646049300022992
41.27	0.004777638787226368
41.28	0.004877328026405614
41.29	0.004938665752680427
41.3	0.004961104992448062
41.31	0.004947004842404512
41.32	0.004898516492087057
41.33	0.004819303114730111
41.34	0.004713842845952776
41.35	0.0045876003313698455
41.36	0.004450303847726822
41.37	0.004309381195381379
41.38	0.004172310681112901
41.39	0.0040462955486929575
41.4	0.00394039344934205
41.41	0.0038596376890071005
41.42	0.003807682688166225
41.43	0.0037874046021252328
41.44	0.0038002123248871422
41.45	0.0038474190356038163
41.46	0.003928222299616202
41.47	0.004036210658146078
41.48	0.004166659743069956
41.49	0.00431381933580699
41.5	0.004471171655022421
41.51	0.004631218079681254
41.52	0.004785606195661707
41.53	0.004927381567819911
41.54	0.005050164024076986
41.55	0.005148392833365434
41.56	0.005215432026751898
41.57	0.005247683432560213
41.58	0.005245849916353906
41.59	0.005210118082502491
41.6	0.005142201288002246
41.61	0.0050450418940719555
41.62	0.004921078478016705
41.63	0.004779823537518824
41.64	0.004628076957937433
41.65	0.004473185727676854
41.66	0.004322740601010677
41.67	0.004185926860889477
41.68	0.004070367852706647
41.69	0.003981553957569717
41.7	0.00392452721552794
41.71	0.0039030379601256993
41.72	0.003920490276740463
41.73	0.003980365782567774
41.74	0.004077170214253467
41.75	0.004207840487530756
41.76	0.004367824435462242
41.77	0.004551237568515609
41.78	0.004751996380273016
41.79	0.004959820463544373
41.8	0.005165837885656277
41.81	0.005361540018913646
41.82	0.005538684361042101
41.83	0.005687984922757905
